Transaction_ID,Transaction_date,Gender,Age,Marital_status,State_names,Referal,Employees_status,Payment_method,Segment,Amount_spent
151517,4/21/2019,Male,54,Single,New York,0,Employees,Other,Platinum,2463.7
151518,4/21/2019,Female,66,Single,Connecticut,0,workers,PayPal,Silver,639.44
151519,4/21/2019,Male,43,Single,Oklahoma,0,workers,PayPal,Basic,52.2
151520,4/22/2019,Male,37,Married,Oregon,0,Employees,PayPal,Gold,588.88
151521,4/22/2019,Male,40,Married,Florida,0,Employees,Card,Gold,2092.27
151522,4/22/2019,Female,54,Single,South Dakota,1,Unemployment,PayPal,Silver,975.49
151523,4/22/2019,Male,42,Married,Michigan,1,Employees,Other,Basic,2969.97
151524,4/22/2019,Female,70,Married,Kansas,0,self-employed,PayPal,Basic,492.4
151525,4/23/2019,Female,42,Married,Pennsylvania,1,workers,PayPal,Basic,131.92
151526,4/23/2019,Female,22,Married,New Hampshire,1,Employees,Other,Silver,2621.53
151527,4/24/2019,Female,17,Married,Kentucky,0,Employees,Card,Basic,2062.18
151528,4/25/2019,Male,24,Single,Texas,0,workers,Card,Basic,930.13
151529,4/25/2019,Male,55,Married,Florida,1,Employees,Card,Missing,877.61
151530,4/25/2019,Male,55,Married,California,0,Employees,PayPal,Basic,2491.79
151531,4/26/2019,Male,30,Married,North Carolina,1,self-employed,Card,Missing,2660.45
151532,4/26/2019,Female,61,Single,New York,0,Employees,Other,Silver,2910.02
151533,4/26/2019,Female,48,Married,Oklahoma,1,self-employed,PayPal,Basic,2929.12
151534,4/26/2019,Female,42,Married,New Jersey,0,Unemployment,PayPal,Basic,1095.86
151535,4/27/2019,Male,54,Married,Florida,1,Employees,PayPal,Basic,692.54
151536,4/27/2019,Male,31,Single,New York,1,Unemployment,PayPal,Gold,138
151537,4/27/2019,Male,78,Married,Massachusetts,0,Employees,Other,Basic,2557.47
151538,4/28/2019,Male,54,Married,Minnesota,0,Unemployment,PayPal,Gold,363.87
151539,4/28/2019,Male,37,Single,Oklahoma,1,Unemployment,Card,Missing,1888.32
151540,4/29/2019,Female,49,Single,Pennsylvania,0,Unemployment,Other,Silver,1664.69
151541,4/29/2019,Male,72,Married,Alabama,1,workers,PayPal,Basic,118.72
151542,4/29/2019,Female,74,Married,Indiana,1,Employees,Card,Silver,2679.12
151543,4/30/2019,Male,68,Married,Vermont,1,Employees,Other,Basic,851.48
151544,4/30/2019,Male,18,Single,Idaho,1,Employees,PayPal,Basic,1725.46
151545,4/30/2019,Female,65,Married,Maine,1,self-employed,Card,Basic,977.77
151546,4/30/2019,Female,56,Single,West Virginia,1,self-employed,Card,Missing,2585.48
151547,5/1/2019,Male,50,Married,Washington,1,Employees,PayPal,Silver,2000.87
151548,5/1/2019,Male,70,Married,Alaska,1,self-employed,Other,Platinum,692.48
151549,5/1/2019,Female,40,Single,Illinois,0,workers,PayPal,Gold,2679.12
151550,5/1/2019,Male,54,Married,Indiana,1,Employees,Card,Basic,1465.74
151551,5/1/2019,Male,31,Married,Arkansas,0,workers,Card,Basic,417.24
151552,5/2/2019,Female,63,Single,Maine,1,Employees,Other,Basic,2707.84
151553,5/2/2019,Male,26,Single,Virginia,1,Employees,PayPal,Basic,2043.82
151554,5/2/2019,Male,15,Single,North Carolina,1,workers,PayPal,Basic,1432.66
151555,5/3/2019,Female,50,Single,Rhode Island,0,Employees,Card,Silver,140.97
151556,5/3/2019,Female,70,Single,Kansas,1,Employees,Other,Basic,1559
151557,5/3/2019,Female,75,Married,New Mexico,0,workers,PayPal,Gold,2935.68
151558,5/4/2019,Female,25,Single,Texas,1,Employees,Other,Basic,1432.66
151559,5/4/2019,Male,57,Married,Oregon,0,self-employed,Other,Platinum,151.83
151560,5/4/2019,Male,42,Single,Pennsylvania,1,workers,PayPal,Gold,446.72
151561,5/6/2019,Female,54,Married,Alabama,1,Unemployment,PayPal,Basic,1264.38
151562,5/6/2019,Male,50,Married,Georgia,0,workers,PayPal,Platinum,1935.65
151563,5/7/2019,Male,39,Single,Arkansas,0,Employees,PayPal,Platinum,1795.28
151564,5/7/2019,Female,52,Single,Nebraska,1,self-employed,PayPal,Gold,993.37
151565,5/7/2019,Male,53,Married,Alabama,0,Employees,Card,Basic,1317.05
151566,5/8/2019,Male,44,Single,Missouri,1,Employees,Other,Gold,1557.57
151567,5/8/2019,Female,31,Single,New York,1,self-employed,PayPal,Silver,1935.65
151568,5/9/2019,Female,25,Single,New Mexico,0,Unemployment,PayPal,Basic,993.37
151569,5/9/2019,Female,67,Married,Maryland,1,Employees,PayPal,Platinum,2016.3
151570,5/9/2019,Female,59,Single,Georgia,0,Employees,Card,Silver,446.72
151571,5/9/2019,Male,64,Single,Illinois,1,Unemployment,Card,Silver,788.82
151572,5/9/2019,Male,47,Married,Hawaii,1,workers,PayPal,Missing,1239.29
151573,5/9/2019,Male,43,Single,Hawaii,0,Employees,Card,Silver,2450
151574,5/10/2019,Female,40,Married,Wyoming,1,Employees,Card,Basic,1787.8
151575,5/10/2019,Female,31,Single,Maryland,1,Employees,Other,Silver,2870.8
151576,5/10/2019,Male,51,Single,Oklahoma,1,self-employed,Card,Silver,979.14
151577,5/10/2019,Female,26,Single,Missouri,1,Employees,PayPal,Silver,1521.48
151578,5/10/2019,Female,28,Married,Colorado,1,Employees,PayPal,Platinum,2673.29
151579,5/11/2019,Male,67,Married,Ohio,1,workers,PayPal,Basic,198.04
151580,5/11/2019,Female,56,Married,Oregon,1,workers,PayPal,Gold,288.93
151581,5/11/2019,Male,65,Married,Maine,1,self-employed,PayPal,Basic,2564.8
151582,5/12/2019,Female,24,Married,New Jersey,0,workers,Card,Missing,147.79
151583,5/12/2019,Male,66,Single,Montana,1,workers,Other,Basic,488.21
151584,5/12/2019,Male,26,Married,Pennsylvania,1,Unemployment,Card,Missing,376.84
151585,5/12/2019,Male,68,Married,Louisiana,0,self-employed,Other,Silver,2437.16
151586,5/12/2019,Male,61,Single,Nebraska,1,Employees,PayPal,Silver,2966.93
151587,5/12/2019,Female,39,Single,Washington,0,self-employed,Card,Basic,2712.31
151588,5/12/2019,Male,60,Single,Vermont,1,Employees,Other,Platinum,2564.8
151589,5/12/2019,Female,51,Single,Arkansas,0,Employees,PayPal,Platinum,1160.61
151590,5/13/2019,Male,32,Single,Maine,1,workers,PayPal,Basic,408.35
151591,5/13/2019,Male,78,Married,New Mexico,1,workers,Card,Basic,1521.48
151592,5/13/2019,Female,60,Married,Michigan,0,workers,Other,Basic,1675.8
151593,5/14/2019,Male,42,Married,Utah,1,workers,Other,Basic,2618.52
151594,5/14/2019,Male,48,Married,New Hampshire,1,Unemployment,Other,Gold,2656.04
151595,5/15/2019,Male,27,Married,Utah,1,Employees,Card,Basic,861.86
151596,5/15/2019,Female,36,Married,South Carolina,1,Employees,PayPal,Silver,1447.65
151597,5/15/2019,Male,54,Single,North Carolina,1,Employees,Card,Platinum,2936.96
151598,5/16/2019,Female,61,Married,Rhode Island,0,Employees,Other,Silver,70
151599,5/16/2019,Female,28,Married,Nebraska,1,Unemployment,Card,Platinum,1575.98
151600,5/16/2019,Female,30,Married,West Virginia,0,Employees,Card,Platinum,2825.66
151601,5/17/2019,Female,40,Married,Alabama,1,workers,Card,Gold,1575.98
151602,5/17/2019,Male,37,Single,Washington,1,self-employed,PayPal,Basic,408.35
151603,5/17/2019,Male,70,Single,Iowa,0,self-employed,Card,Basic,672.2
151604,5/18/2019,Male,65,Married,Georgia,0,Unemployment,Other,Platinum,1556.9
151605,5/19/2019,Male,46,Single,Georgia,1,workers,Other,Basic,858.76
151606,5/19/2019,Female,46,Married,Minnesota,1,Employees,Card,Gold,2035.45
151607,5/19/2019,Female,24,Single,Georgia,1,Employees,Card,Basic,2899.42
151608,5/19/2019,Female,67,Married,New Mexico,0,Employees,Card,Silver,1305.22
151609,5/20/2019,Male,72,Single,Michigan,0,workers,Card,Basic,1680.73
151610,5/20/2019,Male,19,Single,New Jersey,1,self-employed,PayPal,Basic,1401.18
151611,5/20/2019,Male,51,Married,Tennessee,1,Employees,Card,Platinum,1318.86
151612,5/20/2019,Male,30,Married,Connecticut,1,Employees,PayPal,Platinum,28.27
151613,5/20/2019,Male,20,Married,Wisconsin,0,self-employed,PayPal,Basic,1350.76
151614,5/21/2019,Female,64,Single,Illinois,1,Unemployment,PayPal,Silver,889.38
151615,5/21/2019,Male,71,Married,Arkansas,1,Employees,Card,Basic,2883.69
151616,5/22/2019,Female,50,Married,Mississippi,1,workers,PayPal,Silver,1623.72
151617,5/23/2019,Male,63,Single,North Dakota,1,workers,PayPal,Silver,2619.18
151618,5/23/2019,Male,32,Married,Maine,0,self-employed,Card,Basic,1233.36
151619,5/23/2019,Female,26,Married,New Hampshire,1,Unemployment,PayPal,Basic,28.27
151620,5/24/2019,Female,65,Married,California,1,Employees,PayPal,Basic,1134.46
151621,5/24/2019,Male,63,Single,Louisiana,1,Employees,Other,Basic,958.83
151622,5/24/2019,Male,38,Single,Alaska,1,Unemployment,PayPal,Basic,1526.24
151623,5/24/2019,Female,48,Married,Vermont,0,Employees,Card,Platinum,1310.51
151624,5/24/2019,Male,55,Married,New York,1,workers,PayPal,Basic,392.63
151625,5/24/2019,Male,44,Married,Vermont,1,Employees,Card,Basic,1217.31
151626,5/25/2019,Female,43,Single,New Jersey,1,self-employed,PayPal,Platinum,1233.36
151627,5/25/2019,Male,65,Single,Arizona,1,self-employed,Other,Basic,2469.58
151628,5/26/2019,Male,72,Married,Michigan,0,Employees,Card,Basic,602.97
151629,5/26/2019,Female,50,Married,New Jersey,1,Employees,Card,Basic,2083.16
151630,5/27/2019,Female,42,Single,Georgia,0,workers,PayPal,Platinum,1582.94
151631,5/27/2019,Female,44,Married,Minnesota,0,workers,Card,Platinum,575.17
151632,5/27/2019,Female,39,Married,Florida,1,workers,Card,Gold,1913.57
151633,5/28/2019,Male,42,Single,Arizona,0,Employees,Other,Basic,1519.64
151634,5/28/2019,Male,52,Single,Maryland,1,Employees,PayPal,Basic,809.64
151635,5/28/2019,Female,60,Married,Delaware,0,Employees,Card,Basic,176.49
151636,5/28/2019,Male,49,Married,Pennsylvania,1,Employees,PayPal,Basic,1154.13
151637,5/28/2019,Male,41,Single,Oregon,1,Employees,PayPal,Basic,218.64
151638,5/28/2019,Female,23,Single,Colorado,0,workers,Card,Missing,903.79
151639,5/28/2019,Male,27,Single,Colorado,0,Employees,PayPal,Gold,176.49
151640,5/29/2019,Male,54,Married,Nebraska,1,Employees,Card,Basic,682.48
151641,5/29/2019,Female,52,Married,North Dakota,0,workers,PayPal,Basic,1411.92
151642,5/29/2019,Female,65,Single,Alabama,0,workers,PayPal,Silver,2520.85
151643,5/30/2019,Female,44,Single,California,1,Employees,PayPal,Basic,977.74
151644,5/30/2019,Female,24,Married,Washington,1,Employees,PayPal,Missing,2590.37
151645,5/31/2019,Male,29,Married,Arkansas,1,self-employed,Card,Silver,2966.21
151646,5/31/2019,Male,68,Married,Connecticut,0,Employees,Other,Missing,141.03
151647,6/1/2019,Male,66,Married,Georgia,0,Employees,Card,Platinum,502.91
151648,6/1/2019,Female,31,Married,Alaska,1,workers,PayPal,Silver,1371.52
151649,6/1/2019,Female,77,Single,Minnesota,1,self-employed,PayPal,Missing,853.19
151650,6/1/2019,Male,33,Married,New Mexico,0,workers,Other,Missing,1887.78
151651,6/2/2019,Female,20,Married,Florida,1,Employees,PayPal,Basic,2862.92
151652,6/2/2019,Female,36,Single,New Jersey,1,Employees,PayPal,Gold,2558
151653,6/2/2019,Male,18,Married,Arizona,0,workers,PayPal,Missing,1440.43
151654,6/2/2019,Female,53,Married,Missouri,1,Employees,Other,Gold,895.47
151655,6/3/2019,Male,17,Single,Oklahoma,0,Unemployment,PayPal,Platinum,2061.81
151656,6/3/2019,Female,49,Single,Kansas,0,Unemployment,Card,Basic,1057.45
151657,6/4/2019,Male,32,Married,Maine,1,Employees,Card,Basic,333.86
151658,6/4/2019,Male,59,Married,Minnesota,0,Employees,Other,Gold,2061.81
151659,6/4/2019,Male,43,Married,North Carolina,0,self-employed,Card,Missing,1734.3
151660,6/4/2019,Male,60,Single,Wyoming,0,workers,PayPal,Silver,1870.31
151661,6/5/2019,Female,42,Single,Indiana,1,self-employed,PayPal,Platinum,2763.73
151662,6/5/2019,Male,24,Married,Alaska,1,Employees,PayPal,Basic,904.22
151663,6/5/2019,Female,71,Single,Georgia,1,Employees,Card,Basic,838.78
151664,6/5/2019,Male,22,Single,Vermont,1,workers,Other,Basic,2656.59
151665,6/5/2019,Male,42,Married,Minnesota,1,self-employed,Card,Silver,717.16
151666,6/5/2019,Female,71,Single,West Virginia,1,self-employed,Card,Gold,187.04
151667,6/5/2019,Male,38,Married,Virginia,0,Unemployment,PayPal,Silver,1124.36
151668,6/7/2019,Male,64,Single,South Dakota,1,workers,PayPal,Silver,35.65
151669,6/7/2019,Male,71,Married,Wisconsin,1,workers,PayPal,Silver,2526.89
151670,6/7/2019,Female,40,Single,Kentucky,1,workers,PayPal,Platinum,2544.75
151671,6/7/2019,Male,43,Single,Vermont,0,workers,PayPal,Basic,1430.28
151672,6/7/2019,Female,36,Married,Maryland,0,workers,Other,Silver,1648.55
151673,6/7/2019,Female,65,Married,Arizona,1,self-employed,PayPal,Gold,2998.62
151674,6/8/2019,Female,76,Married,Massachusetts,0,Employees,Other,Gold,1455.74
151675,6/8/2019,Female,15,Married,Pennsylvania,0,Employees,PayPal,Basic,1194.19
151676,6/8/2019,Male,37,Married,Virginia,1,workers,Other,Basic,2455.62
151677,6/8/2019,Male,52,Married,New Mexico,0,self-employed,Card,Basic,2559.47
151678,6/9/2019,Male,30,Single,New York,1,workers,Card,Basic,832.12
151679,6/10/2019,Male,46,Married,Colorado,0,Unemployment,PayPal,Platinum,1455.74
151680,6/10/2019,Female,16,Single,Mississippi,0,workers,Card,Basic,241.48
151681,6/10/2019,Female,72,Married,Illinois,1,self-employed,Other,Silver,2526.89
151682,6/10/2019,Female,37,Married,North Dakota,1,self-employed,Card,Platinum,1701.43
151683,6/11/2019,Male,70,Married,Delaware,1,workers,PayPal,Basic,2910.99
151684,6/12/2019,Male,26,Married,New York,0,workers,Other,Silver,2091.42
151685,6/12/2019,Male,16,Married,Virginia,1,workers,PayPal,Platinum,2879.28
151686,6/13/2019,Male,53,Married,Pennsylvania,1,self-employed,Other,Gold,1181.46
151687,6/14/2019,Male,40,Single,Alaska,1,workers,Other,Platinum,603.13
151688,6/14/2019,Female,30,Married,Louisiana,0,Employees,PayPal,Silver,400.91
151689,6/14/2019,Male,38,Married,Montana,1,workers,PayPal,Basic,2978.21
151690,6/15/2019,Female,33,Married,Rhode Island,1,self-employed,Other,Platinum,1544.59
151691,6/15/2019,Male,26,Single,Idaho,1,self-employed,Card,Platinum,1134.36
151692,6/15/2019,Male,49,Single,Nebraska,1,Employees,PayPal,Silver,2946.34
151693,6/15/2019,Female,30,Married,California,1,Employees,Other,Basic,603.13
151694,6/15/2019,Female,76,Married,California,1,workers,Other,Silver,623.83
151695,6/16/2019,Male,26,Single,Kentucky,0,Unemployment,PayPal,Missing,880.27
151696,6/16/2019,Male,55,Married,New Jersey,1,Employees,Other,Silver,880.27
151697,6/16/2019,Female,70,Married,Arizona,1,Employees,PayPal,Basic,603.13
151698,6/17/2019,Male,60,Single,North Dakota,1,workers,Card,Basic,374.63
151699,6/17/2019,Male,66,Married,Ohio,0,workers,Other,Basic,1134.36
151700,6/17/2019,Female,30,Married,Arizona,1,workers,PayPal,Basic,20.77
151701,6/18/2019,Male,78,Single,Alaska,0,workers,PayPal,Basic,1083.38
151702,6/18/2019,Male,72,Married,Maine,1,self-employed,PayPal,Basic,600.17
151703,6/19/2019,Female,41,Married,California,1,Employees,PayPal,Silver,867.63
151704,6/19/2019,Female,34,Married,Pennsylvania,1,Employees,PayPal,Basic,962.6
151705,6/19/2019,Female,26,Married,Pennsylvania,1,Employees,Card,Missing,1949.59
151706,6/19/2019,Female,33,Married,Illinois,0,Unemployment,PayPal,Gold,1083.38
151707,6/19/2019,Male,69,Married,West Virginia,1,Employees,PayPal,Gold,1377.65
151708,6/20/2019,Male,45,Married,Minnesota,1,workers,PayPal,Basic,25.6
151709,6/20/2019,Female,76,Single,Kansas,1,Employees,PayPal,Silver,82.27
151710,6/20/2019,Male,50,Married,Mississippi,1,workers,PayPal,Basic,1586.92
151711,6/21/2019,Male,51,Single,Florida,0,workers,PayPal,Basic,2857.3
151712,6/21/2019,Female,49,Married,South Dakota,0,Employees,Card,Basic,1282.76
151713,6/21/2019,Male,55,Married,West Virginia,1,Employees,Other,Basic,2473.97
151714,6/21/2019,Male,65,Single,West Virginia,0,workers,Card,Basic,311.71
151715,6/21/2019,Female,62,Married,Illinois,0,Employees,PayPal,Basic,1109.49
151716,6/22/2019,Female,59,Single,Connecticut,0,workers,Card,Platinum,893.45
151717,6/22/2019,Female,47,Single,Nevada,1,workers,Other,Gold,2473.97
151718,6/22/2019,Female,44,Single,Hawaii,1,Employees,PayPal,Silver,1719.4
151719,6/22/2019,Male,24,Single,California,0,self-employed,PayPal,Missing,2774.37
151720,6/23/2019,Male,43,Married,Massachusetts,1,Employees,Card,Basic,890.6
151721,6/23/2019,Male,24,Single,North Carolina,0,workers,PayPal,Basic,1292.57
151722,6/24/2019,Female,46,Married,Wisconsin,0,workers,PayPal,Silver,1964.04
151723,6/24/2019,Female,29,Married,Nevada,1,workers,Card,Basic,2612.34
151724,6/24/2019,Male,48,Single,Maine,0,Employees,PayPal,Basic,2840.52
151725,6/24/2019,Female,72,Married,Colorado,1,Employees,PayPal,Silver,380.86
151726,6/24/2019,Female,24,Single,Minnesota,0,self-employed,Other,Basic,939.5
151727,6/24/2019,Male,72,Single,Nevada,1,self-employed,PayPal,Basic,545.2
151728,6/24/2019,Female,34,Married,Indiana,0,Employees,PayPal,Silver,1940.06
151729,6/25/2019,Male,69,Single,Arizona,1,workers,Other,Basic,2030.73
151730,6/26/2019,Female,28,Single,Tennessee,0,Employees,Card,Basic,1436.61
151731,6/26/2019,Male,44,Single,Florida,0,Employees,Card,Silver,2485.69
151732,6/26/2019,Male,59,Single,Montana,1,Employees,PayPal,Basic,317.1
151733,6/27/2019,Male,66,Married,New Jersey,0,workers,Card,Platinum,429.48
151734,6/27/2019,Male,72,Single,Utah,1,workers,PayPal,Basic,2729.61
151735,6/27/2019,Female,41,Single,Michigan,1,workers,Card,Gold,837.71
151736,6/27/2019,Male,47,Single,New York,1,Employees,PayPal,Basic,2060.59
151737,6/28/2019,Female,33,Married,Wyoming,1,workers,Other,Basic,675.92
151738,6/28/2019,Male,69,Single,Oregon,1,workers,Other,Gold,837.71
151739,6/28/2019,Male,55,Single,Connecticut,0,Employees,Card,Basic,459.73
151740,6/28/2019,Female,31,Married,Maine,1,Unemployment,PayPal,Silver,246.28
151741,6/29/2019,Male,17,Married,Maryland,1,Employees,Card,Basic,660.88
151742,6/30/2019,Male,39,Single,California,0,Employees,Card,Silver,328.67
151743,6/30/2019,Male,52,Married,Arkansas,1,workers,Card,Basic,692.8
151744,6/30/2019,Female,51,Married,Oklahoma,0,Unemployment,Other,Basic,430.27
151745,6/30/2019,Male,17,Single,Wisconsin,1,Employees,PayPal,Silver,2030.73
151746,6/30/2019,Female,48,Married,Kansas,1,workers,Card,Basic,1062.23
151747,7/1/2019,Female,71,Married,North Carolina,1,Employees,Card,Basic,2886.21
151748,7/1/2019,Female,52,Married,Washington,1,workers,PayPal,Missing,1799.67
151749,7/1/2019,Female,40,Single,Vermont,0,self-employed,PayPal,Basic,459.73
151750,7/1/2019,Male,17,Married,Vermont,1,workers,Card,Basic,246.28
151751,7/2/2019,Male,42,Single,Delaware,0,Unemployment,Card,Basic,977.8
151752,7/3/2019,Male,43,Single,Virginia,0,self-employed,PayPal,Basic,1070.56
151753,7/3/2019,Male,49,Married,Missouri,1,Unemployment,PayPal,Missing,1414.92
151754,7/4/2019,Female,50,Married,Louisiana,1,workers,PayPal,Basic,834.24
151755,7/4/2019,Female,74,Married,South Dakota,1,Employees,Card,Basic,1414.92
151756,7/4/2019,Female,46,Single,South Carolina,0,workers,PayPal,Gold,2.16
151757,7/4/2019,Male,20,Single,Kansas,0,self-employed,PayPal,Platinum,926.55
151758,7/5/2019,Male,41,Single,Texas,1,Employees,Card,Basic,1608.42
151759,7/5/2019,Male,36,Single,West Virginia,0,Employees,Card,Silver,1642.21
151760,7/5/2019,Male,61,Married,Kansas,1,self-employed,Other,Basic,1699.31
151761,7/5/2019,Male,47,Single,Vermont,0,self-employed,PayPal,Gold,2923.63
151762,7/6/2019,Female,37,Married,Maryland,0,workers,Card,Basic,614.83
151763,7/6/2019,Male,64,Married,Washington,1,Employees,Other,Silver,2757.65
151764,7/6/2019,Female,38,Married,Delaware,0,workers,Card,Basic,926.55
151765,7/7/2019,Male,34,Married,South Dakota,1,self-employed,PayPal,Basic,786.73
151766,7/7/2019,Male,20,Single,Oregon,1,Employees,PayPal,Missing,1535.36
151767,7/7/2019,Female,16,Married,California,1,workers,Other,Basic,2848.56
151768,7/8/2019,Female,49,Single,Indiana,1,workers,PayPal,Silver,789.08
151769,7/9/2019,Male,47,Married,Alaska,1,workers,Card,Basic,1988.38
151770,7/9/2019,Male,37,Married,Missouri,0,self-employed,Card,Silver,1624.95
151771,7/10/2019,Female,44,Single,Kentucky,1,Employees,Card,Basic,61.35
151772,7/10/2019,Male,50,Married,New Hampshire,1,Employees,PayPal,Basic,1775.72
151773,7/11/2019,Male,43,Single,Maryland,1,self-employed,PayPal,Platinum,1720.85
151774,7/12/2019,Female,66,Single,Montana,1,Employees,Card,Basic,2549.44
151775,7/12/2019,Male,19,Married,Wisconsin,0,workers,Other,Basic,2909.2
151776,7/13/2019,Male,37,Married,Ohio,1,Unemployment,Card,Basic,1775.72
